StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Population2010,Lat,Lon
TN,Nashville,4752006-47037010901,4752006,47037010901,31.5,2952,36.2652149217,-86.7586096067
MI,Detroit,2622000-26163523400,2622000,26163523400,42.7,2720,42.3196503481,-83.0910904772
WY,Cheyenne,5613900-56021000800,5613900,56021000800,26.8,1835,41.1493692774,-104.7984290860
WI,Milwaukee,5553000-55079021100,5553000,55079021100,31.7,1364,42.9701520249,-87.9144419928
CA,Clovis,0614218-06019005602,614218,6019005602,24.5,5467,36.8243816985,-119.7058339540
OH,Cincinnati,3915000-39061007200,3915000,39061007200,24.3,2264,39.1447452876,-84.5301024190
HI,Honolulu,15003000106,15003,15003000106,19.1,7704,21.3050049524,-157.7076152070
TN,Knoxville,4740000-47093004607,4740000,47093004607,26.7,2930,35.9707281546,-84.0409046931
IL,Peoria,1759000-17143002300,1759000,17143002300,27.1,4710,40.7329774629,-89.6001467837
UT,Provo,4962470-49049002206,4962470,49049002206,27.6,3296,40.2296382286,-111.6918153270
GA,Columbus,1319000-13215001600,1319000,13215001600,42.6,2749,32.4878112951,-84.9910282908
MN,Rochester,2754880-27109001601,2754880,27109001601,28,4376,44.0460319984,-92.4554341788
NY,New York,3651000-36005021001,3651000,36005021001,34.4,8521,40.8408054366,-73.8582793481
OK,Tulsa,4075000-40143007102,4075000,40143007102,36.5,2395,36.1408870740,-95.8758410172
TX,Houston,4835000-48201412100,4835000,48201412100,17.1,2328,29.7172259317,-95.4027323453
NJ,Newark,3451000-34013008800,3451000,34013008800,34.9,1998,40.7528393271,-74.1730530131
CA,San Diego,0666000-06073017052,666000,6073017052,16.9,4796,33.0009658938,-117.0749913290
AZ,Mesa,0446000-04013422632,446000,4013422632,26.9,1868,33.4006102969,-111.6444940390
TX,Houston,4835000-48201240501,4835000,48201240501,43.8,2452,29.9532016808,-95.3907474832
NY,Rochester,3663000-36055005100,3663000,36055005100,40.5,1441,43.1817962131,-77.6149762852
IA,Des Moines,1921000-19153005200,1921000,19153005200,41.5,3162,41.5845991359,-93.5925407901
CA,Fresno,0627000-06019005000,627000,6019005000,29.1,2735,36.8010718440,-119.7872767710
CA,San Jose,0668000-06085503334,668000,6085503334,14.3,8841,37.2837965873,-121.7768807720
MI,Southfield,2674900-26125161000,2674900,26125161000,37.6,1909,42.4784302240,-83.3021314394
TX,Laredo,4841464-48479001101,4841464,48479001101,38.3,3883,27.5271423225,-99.4718840160
TX,Irving,4837000-48113014312,4837000,48113014312,22,5423,32.8698684982,-96.9601855209
CA,Fairfield,0623182-06095252501,623182,6095252501,31.6,2670,38.2544248725,-122.0415132680
NC,High Point,3731400-37081013602,3731400,37081013602,35.5,4138,35.9771834916,-80.0096993766
WA,Seattle,5363000-53033006200,5363000,53033006200,20.2,3848,47.6393577941,-122.3007186100
NC,Greenville,3728080-37147001600,3728080,37147001600,29.6,2494,35.5820229629,-77.4396998022
CA,Santa Clara,0669084-06085505305,669084,6085505305,18.4,5514,37.3590374787,-121.9905245650
FL,Clearwater,1212875-12103025401,1212875,12103025401,25.8,1363,27.9455270176,-82.7501990114
FL,Gainesville,1225175-12001002219,1225175,12001002219,21.6,155,29.6269873751,-82.4085268214
NY,New York,3651000-36081041100,3651000,36081041100,31.9,3947,40.7437969707,-73.8654118644
MN,St. Paul,2758000-27123036100,2758000,27123036100,33.7,1671,44.9345516681,-93.0657927595
IL,Chicago,1714000-17031460600,1714000,17031460600,43.3,1183,41.7356326582,-87.5595142489
CA,Irvine,0636770-06059052410,636770,6059052410,,45,33.6423122112,-117.7254257340
NY,New York,3651000-36047117602,3651000,36047117602,30.4,3313,40.6862349779,-73.8744475446
CA,Fresno,0627000-06019003600,627000,6019003600,26,4009,36.7721368968,-119.8108606590
IL,Bolingbrook,1707133-17043846311,1707133,17043846311,26.3,1571,41.7317038338,-88.0491559920
NC,Raleigh,3755000-37183052409,3755000,37183052409,18.6,4196,35.7778907294,-78.6840187701
NY,Buffalo,3611000-36029006100,3611000,36029006100,37.4,4986,42.9172618973,-78.8968310290
HI,Honolulu,15003010306,15003,15003010306,21.7,6369,21.4234142294,-157.8272182290
IL,Chicago,1714000-17031841600,1714000,17031841600,47.4,1166,41.8553771557,-87.7076032272
PA,Philadelphia,4260000-42101021100,4260000,42101021100,23.9,2327,40.0264565370,-75.2065293798
NY,Buffalo,3611000-36029016900,3611000,36029016900,28.3,3634,42.9188770259,-78.8681733754
AZ,Scottsdale,0465000-04013216829,465000,4013216829,24.9,4690,33.7705323656,-111.8391621480
NY,New York,3651000-36061012500,3651000,36061012500,13.3,2719,40.7598407155,-73.9841752715
NC,Greenville,3728080-37147000301,3728080,37147000301,23.5,3147,35.5822699628,-77.3525573942
CA,San Francisco,0667000-06075047901,667000,6075047901,16.4,6400,37.7889772463,-122.5145174220
NC,Cary,3710740-37183053525,3710740,37183053525,21.9,2409,35.7795828825,-78.8176499919
WA,Federal Way,5323515-53033030310,5323515,53033030310,22,5551,47.2901058753,-122.3495940650
GA,Sandy Springs,1368516-13121010123,1368516,13121010123,26,4017,33.9441388328,-84.3647095954
IL,Chicago,1714000-17031031501,1714000,17031031501,30,4083,41.9672852686,-87.6524500291
CA,Oceanside,0653322-06073019301,653322,6073019301,22.3,6936,33.2299351198,-117.2750743660
CA,San Francisco,0667000-06075016802,667000,6075016802,20.5,3264,37.7735403178,-122.4249292720
VA,Hampton,5135000-51650010309,5135000,51650010309,34.4,4479,37.0346421587,-76.4407212528
FL,Miami Gardens,1245060-12086009808,1245060,12086009808,32.1,2043,25.9620551671,-80.2017682877
TX,El Paso,4824000-48141000404,4824000,48141000404,42.2,4316,31.8636268881,-106.4365336600
MO,St. Louis,2965000-29510125700,2965000,29510125700,50.4,3329,38.6378600107,-90.1903481168
CA,South Gate,0673080-06037535901,673080,6037535901,29.5,5757,33.9462080979,-118.1940080400
VA,Virginia Beach,5182000-51810041002,5182000,51810041002,33.1,2043,36.8396318354,-76.1473145526
MD,Baltimore,2404000-24510271102,2404000,24510271102,15.6,4525,39.3450840328,-76.6198507606
TX,Houston,4835000-48201432002,4835000,48201432002,33.8,4734,29.7346382586,-95.4954397158
NY,New York,3651000-36081007500,3651000,36081007500,22.1,4116,40.7645435875,-73.9273298860
CA,Moreno Valley,0649270-06065042412,649270,6065042412,26.1,4070,33.9647153245,-117.2132552870
CA,Stockton,0675000-06077001200,675000,6077001200,20.5,5303,37.9731873635,-121.3092364480
DC,Washington,1150000-11001001100,1150000,11001001100,16.4,4779,38.9572439200,-77.0776735816
CA,Apple Valley,0602364-06071009711,602364,6071009711,24.2,9401,34.4859381504,-117.2308300250
TN,Memphis,4748000-47157021333,4748000,47157021333,30.1,3754,35.0744238867,-89.8350952675
FL,Fort Lauderdale,1224000-12011040702,1224000,12011040702,25.2,3565,26.1436968425,-80.1234836270
NC,Raleigh,3755000-37183052002,3755000,37183052002,40.6,4907,35.7668493734,-78.5975464526
CA,Los Angeles,0644000-06037296210,644000,6037296210,33.2,3019,33.7476138448,-118.2839527940
AZ,Phoenix,0455000-04013618200,455000,4013618200,28.7,3851,33.6509825368,-112.1431819720
CA,Oceanside,0653322-06073018514,653322,6073018514,21.2,7947,33.2339118575,-117.2909626940
MN,St. Paul,2758000-27123034900,2758000,27123034900,20.5,5143,44.9407132553,-93.1874783905
NY,New York,3651000-36061023200,3651000,36061023200,33.2,7980,40.8210133096,-73.9395318580
CA,Vista,0682996-06073019206,682996,6073019206,27.9,5614,33.2158230040,-117.2372592560
CA,Victorville,0682590-06071009119,682590,6071009119,26.9,241,34.4548827378,-117.4046798160
ID,Meridian,1652120-16001010332,1652120,16001010332,26.4,11379,43.6357388091,-116.3970897170
CA,West Covina,0684200-06037408004,684200,6037408004,19.5,2246,34.0378087679,-117.9154817600
MO,Springfield,2970000-29077001302,2970000,29077001302,30.5,2032,37.1562937401,-93.2866493943
CA,Roseville,0662938-06061020901,662938,6061020901,29.7,2605,38.7382003251,-121.2933058600
TX,Pasadena,4856000-48201343000,4856000,48201343000,30.1,1105,29.6580331288,-95.1204544212
WA,Seattle,5363000-53033005802,5363000,53033005802,20.7,5059,47.6340072328,-122.3795609760
CA,Rancho Cucamonga,0659451-06071002014,659451,6071002014,22.6,4846,34.1464386624,-117.6274313000
TX,Austin,4805000-48453001847,4805000,48453001847,23.6,6752,30.4283193463,-97.6904273075
HI,Honolulu,15003005300,15003,15003005300,19.7,3636,21.3176030175,-157.8614071480
CA,West Covina,0684200-06037408135,684200,6037408135,17.7,4159,34.0161438293,-117.8977912660
NY,New York,3651000-36081008300,3651000,36081008300,25.2,2950,40.7726204241,-73.9286933810
CA,Citrus Heights,0613588-06067008125,613588,6067008125,26.8,5265,38.7059232048,-121.2551668000
CA,San Bernardino,0665000-06071007601,665000,6071007601,34.1,56,34.1091688201,-117.2359927450
CA,Redding,0659920-06089010601,659920,6089010601,24.6,2468,40.5621003319,-122.4126963430
MN,Minneapolis,2743000-27053008400,2743000,27053008400,29.1,2720,44.9448631419,-93.2664462938
GA,Warner Robins,1380508-13153021107,1380508,13153021107,29.8,4145,32.5709574891,-83.6350485792
MO,St. Louis,2965000-29510116100,2965000,29510116100,33.1,3274,38.5922485442,-90.2550611006
PA,Erie,4224000-42049001000,4224000,42049001000,33.4,3442,42.1180526673,-80.1032807340
TX,Irving,4837000-48113014309,4837000,48113014309,39.1,4385,32.8569587480,-96.9895437100
CO,Aurora,0804000-08005081900,804000,8005081900,28.8,6332,39.7329149326,-104.8006150000
KY,Lexington,2146027-21067001100,2146027,21067001100,46.1,4724,38.0665880695,-84.5073813812
GA,Augusta,1304204-13245001300,1304204,13245001300,35.4,1380,33.4616725822,-82.0069617394
CA,Thousand Oaks,0678582-06111005901,678582,6111005901,21.7,6706,34.1686448823,-118.9465245580
TX,Arlington,4804000-48439113115,4804000,48439113115,33.8,3459,32.7723920337,-97.0689351788
TX,San Antonio,4865000-48029191005,4865000,48029191005,38.2,2272,29.4853883556,-98.5040057391
TX,Houston,4835000-48201340700,4835000,48201340700,27.5,7167,29.5628620906,-95.1346356454
GA,Savannah,1369000-13051003502,1369000,13051003502,34.9,3641,32.0307295322,-81.0760426898
AZ,Surprise,0471510-04013040517,471510,4013040517,29.8,2298,33.6921111864,-112.4970748770
IN,Indianapolis,1836003-18097354800,1836003,18097354800,47.2,1604,39.7778947671,-86.1172337713
CA,El Cajon,0621712-06073015802,621712,6073015802,28.8,4673,32.7912947349,-116.9599184460
NY,New York,3651000-36047034500,3651000,36047034500,37.2,2647,40.6732278885,-73.9336927158
OH,Dayton,3921000-39113002500,3921000,39113002500,41.9,3952,39.7550130430,-84.1298416474
TN,Murfreesboro,4751560-47149041101,4751560,47149041101,27.6,6145,35.9004763025,-86.3651081273
IN,Fort Wayne,1825000-18003000704,1825000,18003000704,29.1,2419,41.1103449604,-85.1590980056
NY,New York,3651000-36081125700,3651000,36081125700,22.8,3203,40.7241330162,-73.8079345614
CA,Los Angeles,0644000-06037104821,644000,6037104821,32.7,3514,34.2465705263,-118.4162956020
NY,New York,3651000-36081011800,3651000,36081011800,24.9,2628,40.6906952536,-73.8339159252
NY,New York,3651000-36081003800,3651000,36081003800,28.9,2287,40.6847998732,-73.8474940701
FL,Tampa,1271000-12057005301,1271000,12057005301,18.9,1844,27.9492758298,-82.4464932312
NC,Raleigh,3755000-37183054207,3755000,37183054207,22.9,7367,35.9537248793,-78.5565218683
VA,Virginia Beach,5182000-51810045601,5182000,51810045601,27.5,2795,36.8515462341,-76.1158304453
NY,New York,3651000-36047095000,3651000,36047095000,31,2906,40.6362487788,-73.9171451718
KY,Louisville,2148006-21111009300,2148006,21111009300,27,4392,38.2152750848,-85.7203474067
NY,Mount Vernon,3649121-36119004500,3649121,36119004500,25.6,1467,40.9305007078,-73.8356626629
TX,Dallas,4819000-48113007914,4819000,48113007914,26.4,2363,32.8421574153,-96.7694857873
NC,Charlotte,3712000-37119000900,3712000,37119000900,37.1,1556,35.2373230066,-80.8103856133
CA,Clovis,0614218-06019005522,614218,6019005522,19.7,3869,36.8611361899,-119.7004030750
OR,Bend,4105800-41017001902,4105800,41017001902,26.9,7825,44.0368703920,-121.2687428150
AL,Birmingham,0107000-01073012803,107000,1073012803,19.8,1261,33.4439425865,-86.7212936938
IL,Bolingbrook,1707133-17197880105,1707133,17197880105,32.2,7907,41.6978187463,-88.1089208343
OH,Toledo,3977000-39095000200,3977000,39095000200,36.5,4333,41.6971418453,-83.5825723185
WI,Madison,5548000-55025001101,5548000,55025001101,24.1,4197,43.0705626017,-89.4073908261
CA,San Diego,0666000-06073003202,666000,6073003202,26.3,4551,32.6720303033,-117.0643645690
MI,Troy,2680700-26125197600,2680700,26125197600,23,1971,42.5550942227,-83.1570878095
WI,Milwaukee,5553000-55079011100,5553000,55079011100,25.4,1481,43.0493392486,-87.9015596360
CT,New Haven,0952000-09009141900,952000,9009141900,21,5063,41.3229406155,-72.9109902894
CA,Los Angeles,0644000-06037189101,644000,6037189101,21.6,2743,34.1047367600,-118.2885049710
HI,Honolulu,15003006804,15003,15003006804,31.9,2835,21.3604445464,-157.9116291640
TX,Fort Worth,4827000-48439104804,4827000,48439104804,39,2840,32.6901894636,-97.3562096837
MA,Boston,2507000-25025080401,2507000,25025080401,34.6,2710,42.3321185797,-71.0808985050
HI,Honolulu,15003008301,15003,15003008301,27.2,4661,21.3358652498,-157.9947581310
AL,Montgomery,0151000-01101002800,151000,1101002800,36,4220,32.3348190958,-86.2525307261
TX,Fort Worth,4827000-48439104300,4827000,48439104300,25.6,5754,32.7109957014,-97.3520355553
AZ,Phoenix,0455000-04013107201,455000,4013107201,35.1,4301,33.5130998162,-112.1255711710
MO,Springfield,2970000-29077001700,2970000,29077001700,39.4,3195,37.2049997406,-93.3222623737
AZ,Gilbert,0427400-04013422403,427400,4013422403,25.8,5189,33.3427064413,-111.7983276980
NY,Schenectady,3665508-36093021200,3665508,36093021200,29.2,2999,42.7999140523,-73.9703007812
WA,Seattle,5363000-53033000900,5363000,53033000900,20.3,2019,47.7074903506,-122.2704966980
AZ,Tucson,0477000-04019004071,477000,4019004071,25.6,4469,32.2287666475,-110.8193647170
FL,Miami Beach,1245025-12086003909,1245025,12086003909,30,1584,25.8658399711,-80.1206907417
AL,Montgomery,0151000-01101003302,151000,1101003302,33.2,6376,32.3482416552,-86.2328956753
MN,Minneapolis,2743000-27053006800,2743000,27053006800,24.2,3828,44.9600129230,-93.2829297065
FL,Jacksonville,1235000-12031011600,1235000,12031011600,43.9,3850,30.3694297040,-81.7121248488
NC,Greensboro,3728000-37081010701,3728000,37081010701,25.1,1919,36.0766875968,-79.8042456490
NY,Buffalo,3611000-36029006701,3611000,36029006701,27.8,3354,42.9074764632,-78.8807648607
TX,Corpus Christi,4817000-48355005802,4817000,48355005802,32.8,496,27.8523602346,-97.6482044867
OH,Cleveland,3916000-39035118900,3916000,39035118900,44.6,1385,41.5067391533,-81.6221365624
NY,Rochester,3663000-36055004100,3663000,36055004100,43.5,1227,43.1627521186,-77.6346501082
CA,San Diego,0666000-06073003208,666000,6073003208,22.6,6619,32.6788332084,-117.0453171450
MO,O'Fallon,2954074-29183311802,2954074,29183311802,28.3,5785,38.8118498213,-90.7217330372
KS,Topeka,2071000-20177001100,2071000,20177001100,46.2,3390,39.0492089986,-95.6463873655
MA,Springfield,2567000-25013800800,2567000,25013800800,38.5,2098,42.1099036852,-72.6041681447
CA,Modesto,0648354-06099000503,648354,6099000503,28.2,4930,37.6937352896,-121.0584294580
NC,Gastonia,3725580-37071032200,3725580,37071032200,28.2,804,35.2505433473,-81.1006611788
IN,Fort Wayne,1825000-18003011702,1825000,18003011702,31.3,51,40.9879709562,-85.1885046613
FL,Miami Gardens,1245060-12086009501,1245060,12086009501,36.8,5232,25.9376648385,-80.2117949424
TX,Houston,4835000-48201510600,4835000,48201510600,25.2,4763,29.7740102360,-95.4115382561
TX,San Antonio,4865000-48029191812,4865000,48029191812,25.6,3374,29.6535070380,-98.4885467415
CA,San Francisco,0667000-06075045100,667000,6075045100,16,4996,37.7775830960,-122.4613476290
MI,Warren,2684000-26099982300,2684000,26099982300,37.3,113,42.5187585488,-83.0367527201
WI,Kenosha,5539225-55059001100,5539225,55059001100,46.4,3219,42.5805617441,-87.8335362710
TX,Plano,4858016-48085031652,4858016,48085031652,20.8,7269,33.0635204319,-96.7830766938
NY,New York,3651000-36047075800,3651000,36047075800,19.5,1816,40.6164751007,-73.9519619344
FL,St. Petersburg,1263000-12103022700,1263000,12103022700,26.2,4032,27.7863724476,-82.6897019762
AZ,Phoenix,0455000-04013105300,455000,4013105300,27,4995,33.5602540786,-112.0738575130
IL,Bloomington,1706613-17113002101,1706613,17113002101,30.9,4395,40.4493067616,-88.9945184618
CA,Newport Beach,0651182-06059063500,651182,6059063500,17.3,5775,33.6168122148,-117.9386378220
VA,Virginia Beach,5182000-51810044402,5182000,51810044402,27.5,5881,36.8644423990,-76.0367126249
TX,McAllen,4845384-48215020803,4845384,48215020803,31.8,4952,26.2618397002,-98.2280202442
RI,Providence,4459000-44007001500,4459000,44007001500,28,2994,41.7933866363,-71.4316877600
CA,Los Angeles,0644000-06037293306,644000,6037293306,23.4,2189,33.7825967744,-118.3045921680
FL,Port St. Lucie,1258715-12111382010,1258715,12111382010,27.3,548,27.2919705805,-80.3130043756
CA,Hayward,0633000-06001438204,633000,6001438204,20.9,5368,37.6270609820,-122.0596257350
CA,Stockton,0675000-06077003216,675000,6077003216,29.3,2725,38.0248584717,-121.3520907160
RI,Warwick,4474300-44003021902,4474300,44003021902,30.5,2727,41.7108834923,-71.4233665046
AZ,Phoenix,0455000-04013105800,455000,4013105800,31.1,6298,33.5458057897,-112.1428875900
AZ,Mesa,0446000-04013422504,446000,4013422504,26.1,4671,33.3864335355,-111.7625591350
DC,Washington,1150000-11001000300,1150000,11001000300,14.8,6233,38.9175532799,-77.0756590546
VA,Richmond,5167000-51760041100,5167000,51760041100,22.5,3724,37.5486024512,-77.4666921411
MO,St. Louis,2965000-29510111300,2965000,29510111300,48,1554,38.6592135110,-90.2403938933
NY,New York,3651000-36047050803,3651000,36047050803,31.8,2464,40.6539087626,-73.9606234495
VA,Virginia Beach,5182000-51810044200,5182000,51810044200,35.1,6587,36.8312316511,-75.9958263194
OH,Toledo,3977000-39095004400,3977000,39095004400,41.2,4138,41.6258536363,-83.5810822089
HI,Honolulu,15003001904,15003,15003001904,24.1,3912,21.2863235665,-157.8375259010
OK,Edmond,4023200-40109108204,4023200,40109108204,33.4,2739,35.6462095900,-97.4902735247
MO,Lee's Summit,2941348-29095013704,2941348,29095013704,28.4,6003,38.8986529514,-94.3951497258
TX,Sugar Land,4870808-48157674300,4870808,48157674300,22.9,1828,29.5718722229,-95.5867881230
MO,St. Louis,2965000-29510115600,2965000,29510115600,39.7,5279,38.5705339134,-90.2354964721
WI,Racine,5566000-55101000700,5566000,55101000700,34.1,5608,42.7034642642,-87.8055593226
NV,Las Vegas,3240000-32003003411,3240000,32003003411,29.4,3926,36.2257004594,-115.2531928860
